id,date,process,pending,approved
1208719,14-10-2025,"I-PRU Protection",0,55
1208720,15-10-2025,"I-PRU Noida",0,47
1208721,15-10-2025,"I-PRU Protection",0,66
1208722,16-10-2025,"I-PRU Noida",0,46
1208723,16-10-2025,"I-PRU Protection",0,63
1208724,17-10-2025,"I-PRU Noida",0,50
1208725,17-10-2025,"I-PRU Protection",0,69
1208741,17-10-2025,"Bajaj Allianz-Noida",0,56
1208742,17-10-2025,"Bajaj Capital",0,24
1208758,17-10-2025,DATIK,0,3
1208759,17-10-2025,IDFC-NOIDA,0,10
1208768,17-10-2025,"Namma yatri-Bengaluru",0,7
1208777,17-10-2025,"Namma yatri-Chennai",0,3
1208806,17-10-2025,"E Saras",0,2
1208807,17-10-2025,"Jindal Steel LTD",0,4
1208808,17-10-2025,"S C JOHNSON",0,1
1208816,17-10-2025,"Amazon - HYD",0,2
1215985,17-10-2025,Adani,0,13
1215986,17-10-2025,"Arka Fincap",0,2
1215987,17-10-2025,"GoQii-Inbound	",0,4
1215988,17-10-2025,"HDFC PERSISTENCY",0,20
1215989,17-10-2025,"IDFC Cross Sale",0,161
1215990,17-10-2025,"IDFC Digi Sales",0,9
1215991,17-10-2025,Jio-Insure,0,16
1215992,17-10-2025,"L&T SME",0,7
1215993,17-10-2025,"L&T Services-Mumbai",0,31
1215994,17-10-2025,"Nayara Mumbai",0,14
1215995,17-10-2025,"Yes Bank",0,104
1284890,15-10-2025,"DISH IB-HYD",0,22
1284891,16-10-2025,"DISH IB-HYD",0,21
1284892,17-10-2025,"DISH IB-HYD",0,17
1291548,18-10-2025,"DISH TV-OB",0,1
1291549,18-10-2025,VD2H-OB,0,42
1291550,19-10-2025,"DISH TV-OB",0,1
1291551,19-10-2025,VD2H-OB,0,43
1291552,18-10-2025,BSES-NOIDA,0,25
1291553,18-10-2025,PSPCL,0,73
1291554,19-10-2025,BSES-NOIDA,0,24
1291555,19-10-2025,PSPCL,0,73
1291556,20-10-2025,BSES-NOIDA,0,24
1291557,20-10-2025,PSPCL,0,73
1291558,18-10-2025,"MMT FILLER",0,7
1291559,18-10-2025,"MMT Flight",0,1
1291560,18-10-2025,"MMT-Holiday Expert",0,5
1291561,19-10-2025,"MMT FILLER",0,6
1291562,19-10-2025,"MMT Flight",0,17
1291563,19-10-2025,"MMT-Holiday Expert",0,5
1291564,20-10-2025,"MMT FILLER",0,4
1291565,20-10-2025,"MMT Flight",0,16
1291566,20-10-2025,"MMT-Holiday Expert",0,3
1291567,18-10-2025,Mpokket,0,193
1291568,18-10-2025,"Muthoot Finance",0,317
1291569,18-10-2025,"Muthoot Home Loan",0,4
1291570,18-10-2025,Muthoot-LAP,0,2
1291571,19-10-2025,Mpokket,0,182
1291572,19-10-2025,"Muthoot Finance",0,233
1291573,19-10-2025,Muthoot-LAP,0,15
1291574,20-10-2025,Mpokket,0,133
1291575,20-10-2025,"Muthoot Finance",0,1
1291576,20-10-2025,"Muthoot Home Loan",0,3
1291577,20-10-2025,Muthoot-LAP,0,1
1291587,17-10-2025,ZET,0,33
1291589,18-10-2025,ZET,0,33
1291591,19-10-2025,ZET,0,29
1291594,17-10-2025,"Aakash Institue",0,15
1291595,18-10-2025,"Aakash Institue",0,15
1291596,19-10-2025,"Aakash Institue",0,13
1291613,17-10-2025,DIC,0,8
1291614,17-10-2025,EDCIL,0,6
1291615,17-10-2025,"Poshan Helpline",0,47
1291617,18-10-2025,DIC,0,9
1291618,18-10-2025,EDCIL,0,5
1291619,18-10-2025,"Poshan Helpline",0,52
1291620,19-10-2025,EDCIL,0,4
1291625,17-10-2025,"Poshan Helpline-Hyd",0,20
1291626,18-10-2025,"Poshan Helpline-Hyd",0,20
1291643,17-10-2025,APPLE,0,1
1291644,17-10-2025,"Dish TV-IB",0,7
1291645,17-10-2025,Qurex,0,6
1291646,17-10-2025,UNICEF,0,23
1291647,17-10-2025,Unknown,0,3
1291648,17-10-2025,VIDEOCON,0,2
1291649,18-10-2025,APPLE,0,1
1291650,18-10-2025,"Dish TV-IB",0,7
1291651,18-10-2025,Qurex,0,6
1291652,18-10-2025,UNICEF,0,23
1291653,18-10-2025,Unknown,0,10
1291654,18-10-2025,VIDEOCON,0,2
1291655,19-10-2025,"Dish TV-IB",0,7
1291656,19-10-2025,Qurex,0,5
1291657,19-10-2025,VIDEOCON,0,3
1291658,20-10-2025,"Dish TV-IB",0,7
1291659,20-10-2025,VIDEOCON,0,2
1298111,18-10-2025,VD2H-HYD,0,17
1298112,19-10-2025,VD2H-HYD,0,17
1298113,20-10-2025,VD2H-HYD,0,18
1311022,16-10-2025,"SBI Card",0,64
1311023,17-10-2025,"SBI Card",0,66
1311024,18-10-2025,"SBI Card",0,72
1311025,19-10-2025,"SBI Card",0,64
1311027,16-10-2025,"Dish TV-Backend",0,18
1311029,17-10-2025,"Dish TV-Backend",0,16
1311031,18-10-2025,"Dish TV-Backend",0,18
1311033,19-10-2025,"Dish TV-Backend",0,14
1311034,20-10-2025,"DISH TV-OB",0,1
1311035,20-10-2025,"Dish TV-Backend",0,16
1311037,16-10-2025,MOT,0,51
1311038,16-10-2025,NHA,0,1
1311040,17-10-2025,MOT,0,52
1311041,17-10-2025,NHA,0,1
1311043,18-10-2025,MOT,0,51
1311044,18-10-2025,NHA,0,1
1311045,19-10-2025,DIC,0,17
1311046,19-10-2025,MOT,0,20
1311047,19-10-2025,NHA,0,1
1311048,20-10-2025,DIC,0,17
1311049,20-10-2025,MOT,0,46
1317532,21-10-2025,"DISH TV-OB",0,1
1317533,21-10-2025,VD2H-OB,0,41
1317534,21-10-2025,BSES-NOIDA,0,26
1317535,21-10-2025,PSPCL,0,74
1317538,15-10-2025,VD2H-HYD,0,18
1317539,16-10-2025,VD2H-HYD,0,16
1317540,17-10-2025,VD2H-HYD,0,17
1317546,21-10-2025,"MMT FILLER",0,4
1317547,21-10-2025,"MMT Flight",0,1
1317548,21-10-2025,"MMT-Holiday Expert",0,4
1317601,17-10-2025,"I-Pru Mumbai ",0,43
1317609,18-10-2025,Adani,0,16
1317610,18-10-2025,"Arka Fincap",0,2
1317611,18-10-2025,"GoQii-Inbound	",0,3
1317612,18-10-2025,"HDFC PERSISTENCY",0,23
1317613,18-10-2025,"I-Pru Mumbai ",0,56
1317614,18-10-2025,"IDFC Cross Sale",0,167
1317615,18-10-2025,"IDFC Digi Sales",0,11
1317616,18-10-2025,Jio-Insure,0,17
1317617,18-10-2025,"L&T SME",0,6
1317618,18-10-2025,"L&T Services-Mumbai",0,29
1317619,18-10-2025,"Nayara Mumbai",0,13
1317620,19-10-2025,Adani,0,13
1317621,19-10-2025,"I-Pru Mumbai ",0,51
1317622,19-10-2025,Jio-Insure,0,15
1317623,19-10-2025,"L&T SME",0,6
1317624,19-10-2025,"L&T Services-Mumbai",0,9
1317625,20-10-2025,Adani,0,14
1317626,20-10-2025,"I-Pru Mumbai ",0,54
1317627,20-10-2025,"IDFC Cross Sale",0,153
1317628,20-10-2025,"IDFC Digi Sales",0,10
1317629,20-10-2025,"Nayara Mumbai",0,13
1317630,21-10-2025,Adani,0,11
1317631,21-10-2025,"HDFC PERSISTENCY",0,23
1317632,21-10-2025,Jio-Insure,0,17
1317633,21-10-2025,"L&T SME",0,7
1317634,21-10-2025,"L&T Services-Mumbai",0,24
1317635,21-10-2025,"Nayara Mumbai",0,13
1317636,21-10-2025,"Yes Bank",0,101
1317643,18-10-2025,"Bajaj Allianz-Noida",0,56
1317644,18-10-2025,"Bajaj Capital",0,23
1317645,19-10-2025,"Bajaj Allianz-Noida",0,50
1317646,19-10-2025,"Bajaj Capital",0,22
1317647,20-10-2025,"Bajaj Allianz-Noida",0,34
1317648,21-10-2025,"Bajaj Allianz-Noida",0,37
1317649,21-10-2025,"Bajaj Capital",0,18
1317656,18-10-2025,DATIK,0,3
1317657,18-10-2025,IDFC-NOIDA,0,10
1317658,19-10-2025,DATIK,0,3
1317659,20-10-2025,DATIK,0,2
1317660,21-10-2025,DATIK,0,3
1317661,21-10-2025,IDFC-NOIDA,0,10
1317665,18-10-2025,"Namma yatri-Bengaluru",0,7
1317666,19-10-2025,"Namma yatri-Bengaluru",0,6
1317667,20-10-2025,"Namma yatri-Bengaluru",0,7
1317668,21-10-2025,"Namma yatri-Bengaluru",0,6
1317672,18-10-2025,"Namma yatri-Chennai",0,3
1317673,19-10-2025,"Namma yatri-Chennai",0,2
1317674,20-10-2025,"Namma yatri-Chennai",0,2
1317675,21-10-2025,"Namma yatri-Chennai",0,2
1317687,18-10-2025,"E Saras",0,2
1317688,18-10-2025,"Jindal Steel LTD",0,4
1317689,20-10-2025,"E Saras",0,2
1317690,21-10-2025,"E Saras",0,2
1317691,21-10-2025,"Jindal Steel LTD",0,2
1317695,18-10-2025,"Amazon - HYD",0,2
1317696,21-10-2025,"Amazon - HYD",0,2
1317700,17-10-2025,GS-1,0,12
1317701,17-10-2025,"Max life-SDPL",0,85
1317703,18-10-2025,GS-1,0,12
1317704,18-10-2025,"Max life-SDPL",0,87
1317706,21-10-2025,GS-1,0,9
1317707,21-10-2025,"Max life-SDPL",0,74
1317708,21-10-2025,Unknown,0,1
1317710,17-10-2025,"Paytm Bank Mysore",0,21
1317711,18-10-2025,"Paytm Bank Mysore",0,25
1317712,19-10-2025,"Paytm Bank Mysore",0,23
1317713,20-10-2025,"Paytm Bank Mysore",0,23
1317714,21-10-2025,"Paytm Bank Mysore",0,22
1317716,17-10-2025,"Balmer Lawrie",0,1
1317717,18-10-2025,"Balmer Lawrie",0,1
1317718,21-10-2025,"Balmer Lawrie",0,1
1317722,16-10-2025,TPDDL,0,64
1317723,17-10-2025,RBI-Bhubaneswar,0,9
1317724,17-10-2025,RBI-Chandigarh,0,28
1317725,17-10-2025,RBI-Kochi,0,9
1317726,17-10-2025,TPDDL,0,69
1317727,18-10-2025,RBI-Bhubaneswar,0,8
1317728,18-10-2025,RBI-Chandigarh,0,28
1317729,18-10-2025,RBI-Kochi,0,9
1317730,18-10-2025,TPDDL,0,65
1317731,19-10-2025,TPDDL,0,61
1317732,20-10-2025,RBI-Bhubaneswar,0,8
1317733,20-10-2025,RBI-Chandigarh,0,24
1317734,20-10-2025,RBI-Kochi,0,7
1317735,20-10-2025,TPDDL,0,45
1317736,21-10-2025,RBI-Bhubaneswar,0,7
1317737,21-10-2025,RBI-Chandigarh,0,24
1317738,21-10-2025,RBI-Kochi,0,8
1317739,21-10-2025,TPDDL,0,69
1317741,18-10-2025,"DISH IB-HYD",0,21
1317742,19-10-2025,"DISH IB-HYD",0,20
1317743,20-10-2025,"DISH IB-HYD",0,18
1317744,21-10-2025,"DISH IB-HYD",0,16
1317751,21-10-2025,VD2H-HYD,0,18
1317754,21-10-2025,Mpokket,0,157
1317755,21-10-2025,"Muthoot Finance",0,1
1317756,21-10-2025,"Muthoot Home Loan",0,4
1317757,21-10-2025,Muthoot-LAP,0,6
1324174,16-10-2025,"GO NOISE",0,70
1324175,17-10-2025,"GO NOISE",0,69
1324176,18-10-2025,"GO NOISE",0,72
1324177,20-10-2025,"GO NOISE",0,57
1324178,21-10-2025,"GO NOISE",0,64
1324188,16-10-2025,Dish-Chennai,0,5
1324189,16-10-2025,TANGEDCO,0,103
1324190,16-10-2025,"VD2H IB-Chennai",0,23
1324191,17-10-2025,Dish-Chennai,0,4
1324192,17-10-2025,TANGEDCO,0,96
1324193,17-10-2025,"VD2H IB-Chennai",0,22
1324194,18-10-2025,Dish-Chennai,0,4
1324195,18-10-2025,TANGEDCO,0,102
1324196,18-10-2025,"VD2H IB-Chennai",0,24
1324197,19-10-2025,Dish-Chennai,0,3
1324198,19-10-2025,TANGEDCO,0,73
1324199,19-10-2025,"VD2H IB-Chennai",0,21
1324200,20-10-2025,Dish-Chennai,0,2
1324201,20-10-2025,TANGEDCO,0,41
1324202,20-10-2025,"VD2H IB-Chennai",0,8
1324203,21-10-2025,Dish-Chennai,0,3
1324204,21-10-2025,TANGEDCO,0,76
1324205,21-10-2025,"VD2H IB-Chennai",0,12
1324209,16-10-2025,"CESC Kolkata",0,13
1324210,17-10-2025,"CESC Kolkata",0,12
1324211,18-10-2025,"CESC Kolkata",0,12
1324212,19-10-2025,"CESC Kolkata",0,12
1324213,20-10-2025,"CESC Kolkata",0,13
1324214,21-10-2025,"CESC Kolkata",0,12
1324221,21-10-2025,APPLE,0,1
1324222,21-10-2025,"Dish TV-IB",0,7
1324223,21-10-2025,Qurex,0,5
1324224,21-10-2025,UNICEF,0,23
1324226,21-10-2025,VIDEOCON,0,2
1337165,21-10-2025,"SBI Card",0,38
1337167,21-10-2025,"Dish TV-Backend",0,16
1337168,21-10-2025,DIC,0,10
1337169,21-10-2025,MOT,0,47
1337178,22-10-2025,Mpokket,0,165
1343662,22-10-2025,"DISH TV-OB",0,1
1343663,22-10-2025,VD2H-OB,0,35
1343664,22-10-2025,BSES-NOIDA,0,24
1343665,22-10-2025,PSPCL,0,73
1343666,22-10-2025,"MMT FILLER",0,6
1343667,22-10-2025,"MMT Flight",0,1
1343668,22-10-2025,"MMT-Holiday Expert",0,4
1343670,22-10-2025,"Muthoot Finance",0,1
1343671,22-10-2025,"Muthoot Home Loan",0,4
1343672,22-10-2025,Muthoot-LAP,0,5
1343673,22-10-2025,"SBI Card",0,58
1343675,22-10-2025,"Dish TV-Backend",0,16
1343676,22-10-2025,DIC,0,9
1343677,22-10-2025,MOT,0,46
1362330,19-10-2025,Unknown,0,3
1362687,20-10-2025,Unknown,0,1
1362802,23-10-2025,"DISH TV-OB",0,1
1362803,23-10-2025,VD2H-OB,0,38
1362804,23-10-2025,BSES-NOIDA,0,26
1362805,23-10-2025,PSPCL,0,73
1369541,15-10-2025,"Paytm Bank Noida",0,17
1369543,16-10-2025,"Paytm Bank Noida",0,17
1369545,17-10-2025,"Paytm Bank Noida",0,20
1369547,18-10-2025,"Paytm Bank Noida",0,20
1369549,19-10-2025,"Paytm Bank Noida",0,20
1369551,20-10-2025,"Paytm Bank Noida",0,15
1369553,21-10-2025,"Paytm Bank Noida",0,19
1369555,22-10-2025,"Paytm Bank Noida",0,17
1369556,23-10-2025,Mpokket,0,160
1369557,23-10-2025,"Paytm Bank Noida",0,18
1369558,16-10-2025,SBI-Bengaluru,0,14
1369559,17-10-2025,SBI-Bengaluru,0,14
1369560,18-10-2025,SBI-Bengaluru,0,14
1369561,19-10-2025,SBI-Bengaluru,0,13
1369562,21-10-2025,SBI-Bengaluru,0,10
1369563,22-10-2025,SBI-Bengaluru,0,12
1369564,23-10-2025,SBI-Bengaluru,0,14
1369565,23-10-2025,"MMT FILLER",0,5
1369566,23-10-2025,"MMT Flight",0,1
1369567,23-10-2025,"MMT-Holiday Expert",0,1
1369573,21-10-2025,ZET,0,29
1369575,22-10-2025,ZET,0,31
1369576,23-10-2025,ZET,0,29
1369578,21-10-2025,"Aakash Institue",0,9
1369579,22-10-2025,"Aakash Institue",0,12
1369580,23-10-2025,"Aakash Institue",0,10
1369592,21-10-2025,EDCIL,0,6
1369593,21-10-2025,"Poshan Helpline",0,43
1369594,21-10-2025,"S C JOHNSON",0,1
1369596,22-10-2025,EDCIL,0,6
1369597,22-10-2025,"Poshan Helpline",0,43
1369598,22-10-2025,"S C JOHNSON",0,1
1369599,23-10-2025,DIC,0,7
1369600,23-10-2025,EDCIL,0,5
1369601,23-10-2025,"Poshan Helpline",0,44
1369602,23-10-2025,"S C JOHNSON",0,1
1369607,21-10-2025,"Poshan Helpline-Hyd",0,22
1369608,22-10-2025,"Poshan Helpline-Hyd",0,23
1369609,23-10-2025,"Poshan Helpline-Hyd",0,23
1369610,23-10-2025,"SBI Card",0,53
1369612,23-10-2025,"Dish TV-Backend",0,14
1369614,23-10-2025,MOT,0,47
1369616,23-10-2025,"Muthoot Finance",0,1
1369617,23-10-2025,Muthoot-LAP,0,6
1376147,22-10-2025,Unknown,0,6
1376149,23-10-2025,Unknown,0,1
1376160,22-10-2025,APPLE,0,1
1376161,22-10-2025,"Dish TV-IB",0,7
1376162,22-10-2025,Qurex,0,5
1376163,22-10-2025,UNICEF,0,22
1376165,22-10-2025,VIDEOCON,0,2
1376166,23-10-2025,APPLE,0,1
1376167,23-10-2025,"Dish TV-IB",0,6
1376168,23-10-2025,Qurex,0,4
1376169,23-10-2025,UNICEF,0,23
1376171,23-10-2025,VIDEOCON,0,3
1376236,22-10-2025,Adani,0,11
1376237,22-10-2025,"Arka Fincap",0,2
1376238,22-10-2025,"GoQii-Inbound	",0,3
1376239,22-10-2025,"HDFC PERSISTENCY",0,22
1376240,22-10-2025,"I-Pru Mumbai ",0,50
1376241,22-10-2025,"IDFC Cross Sale",0,152
1376242,22-10-2025,"IDFC Digi Sales",0,11
1376243,22-10-2025,Jio-Insure,0,15
1376244,22-10-2025,"L&T SME",0,7
1376245,22-10-2025,"L&T Services-Mumbai",0,28
1376246,22-10-2025,"Nayara Mumbai",0,14
1376247,22-10-2025,"Yes Bank",0,99
1376248,23-10-2025,Adani,0,12
1376249,23-10-2025,"Arka Fincap",0,2
1376250,23-10-2025,"GoQii-Inbound	",0,3
1376251,23-10-2025,"HDFC PERSISTENCY",0,22
1376252,23-10-2025,"I-Pru Mumbai ",0,47
1376253,23-10-2025,"IDFC Cross Sale",0,144
1376254,23-10-2025,"IDFC Digi Sales",0,12
1376255,23-10-2025,Jio-Insure,0,15
1376256,23-10-2025,"L&T SME",0,6
1376257,23-10-2025,"L&T Services-Mumbai",0,29
1376258,23-10-2025,"Nayara Mumbai",0,16
1376259,23-10-2025,"Yes Bank",0,100
1389523,22-10-2025,"Paytm Bank Mysore",0,23
1389524,23-10-2025,"Paytm Bank Mysore",0,30
1389525,24-10-2025,"Paytm Bank Mysore",0,31
1396224,24-10-2025,Adani,0,14
1396225,24-10-2025,"Arka Fincap",0,2
1396226,24-10-2025,"GoQii-Inbound	",0,4
1396227,24-10-2025,"HDFC PERSISTENCY",0,24
1396228,24-10-2025,"I-Pru Mumbai ",0,46
1396229,24-10-2025,"IDFC Cross Sale",0,159
1396230,24-10-2025,"IDFC Digi Sales",0,12
1396231,24-10-2025,Jio-Insure,0,16
1396232,24-10-2025,"L&T SME",0,7
1396233,24-10-2025,"L&T Services-Mumbai",0,30
1396234,24-10-2025,"Nayara Mumbai",0,15
1396235,24-10-2025,"Yes Bank",0,103
1396236,24-10-2025,"DISH TV-OB",0,1
1396237,24-10-2025,VD2H-OB,0,41
1396238,24-10-2025,BSES-NOIDA,0,27
1396239,24-10-2025,PSPCL,0,73
1396240,24-10-2025,"MMT FILLER",0,1
1396241,24-10-2025,"MMT Flight",0,18
1396242,24-10-2025,"MMT-Holiday Expert",0,4
1396243,24-10-2025,"SBI Card",0,62
1396245,24-10-2025,"Dish TV-Backend",0,16
1396246,24-10-2025,DIC,0,10
1396247,24-10-2025,MOT,0,45
1396253,21-10-2025,"Bharat Pay",0,2
1396257,22-10-2025,"Bharat Pay",0,2
1396258,22-10-2025,GS-1,0,6
1396259,22-10-2025,"Max life-SDPL",0,83
1396261,23-10-2025,"Bharat Pay",0,2
1396262,23-10-2025,GS-1,0,5
1396263,23-10-2025,"Max life-SDPL",0,79
1396264,24-10-2025,"Bharat Pay",0,2
1396265,24-10-2025,GS-1,0,12
1396266,24-10-2025,"Max life-SDPL",0,87
1396267,24-10-2025,Unknown,0,1
1396269,22-10-2025,"Balmer Lawrie",0,1
1396270,23-10-2025,"Balmer Lawrie",0,1
1396271,24-10-2025,"Balmer Lawrie",0,1
1396279,22-10-2025,RBI-Bhubaneswar,0,6
1396280,22-10-2025,RBI-Chandigarh,0,24
1396281,22-10-2025,RBI-Kochi,0,8
1396282,22-10-2025,TPDDL,0,67
1396283,23-10-2025,RBI-Bhubaneswar,0,8
1396284,23-10-2025,RBI-Chandigarh,0,24
1396285,23-10-2025,RBI-Kochi,0,8
1396286,23-10-2025,TPDDL,0,57
1396287,24-10-2025,RBI-Bhubaneswar,0,8
1396288,24-10-2025,RBI-Chandigarh,0,24
1396289,24-10-2025,RBI-Kochi,0,8
1396290,24-10-2025,TPDDL,0,60
1396302,22-10-2025,"Bajaj Allianz-Noida",0,43
1396303,22-10-2025,"Bajaj Capital",0,20
1396304,23-10-2025,"Bajaj Allianz-Noida",0,41
1396305,23-10-2025,"Bajaj Capital",0,22
1396306,24-10-2025,"Bajaj Allianz-Noida",0,53
1396307,24-10-2025,"Bajaj Capital",0,22
1396314,22-10-2025,DATIK,0,3
1396315,22-10-2025,IDFC-NOIDA,0,10
1396316,23-10-2025,DATIK,0,2
1396317,23-10-2025,IDFC-NOIDA,0,10
1396318,24-10-2025,DATIK,0,2
1396319,24-10-2025,IDFC-NOIDA,0,10
1396326,22-10-2025,"Namma yatri-Bengaluru",0,7
1396327,23-10-2025,"Namma yatri-Bengaluru",0,7
1396328,24-10-2025,"Namma yatri-Bengaluru",0,8
1396335,22-10-2025,"Namma yatri-Chennai",0,3
1396336,23-10-2025,"Namma yatri-Chennai",0,3
1396337,24-10-2025,"Namma yatri-Chennai",0,2
1396348,22-10-2025,"E Saras",0,2
1396351,23-10-2025,"E Saras",0,2
1396352,23-10-2025,"Jindal Steel LTD",0,4
1396355,24-10-2025,"E Saras",0,2
1396356,24-10-2025,"Jindal Steel LTD",0,4
1396357,24-10-2025,"S C JOHNSON",0,1
1396363,22-10-2025,"Amazon - HYD",0,2
1396364,23-10-2025,"Amazon - HYD",0,2
1396365,24-10-2025,"Amazon - HYD",0,2
1403102,24-10-2025,"Dish TV-IB",0,6
1403103,24-10-2025,Qurex,0,5
1403104,24-10-2025,VIDEOCON,0,2
1403114,24-10-2025,"Muthoot Finance",0,1
1416460,24-10-2025,Mpokket,0,185
1416461,25-10-2025,Mpokket,0,186
1449128,25-10-2025,"DISH TV-OB",0,149
1449129,25-10-2025,VD2H-OB,0,40
1449130,26-10-2025,"DISH TV-OB",0,1
1449131,26-10-2025,VD2H-OB,0,41
1449132,25-10-2025,BSES-NOIDA,0,27
1449133,25-10-2025,PSPCL,0,74
1449134,26-10-2025,BSES-NOIDA,0,27
1449135,26-10-2025,PSPCL,0,73
1449136,25-10-2025,"MMT FILLER",0,7
1449137,25-10-2025,"MMT Flight",0,1
1449138,25-10-2025,"MMT-Holiday Expert",0,1
1449139,26-10-2025,"MMT FILLER",0,1
1449140,26-10-2025,"MMT Flight",0,22
1449141,26-10-2025,"MMT-Holiday Expert",0,1
1449148,24-10-2025,ZET,0,33
1449150,25-10-2025,ZET,0,31
1449151,26-10-2025,ZET,0,33
1449155,24-10-2025,"Aakash Institue",0,13
1449156,25-10-2025,"Aakash Institue",0,14
1449157,26-10-2025,"Aakash Institue",0,14
1449171,24-10-2025,EDCIL,0,6
1449172,24-10-2025,"Poshan Helpline",0,44
1449174,25-10-2025,DIC,0,18
1449175,25-10-2025,EDCIL,0,5
1449176,25-10-2025,"Poshan Helpline",0,44
1449177,25-10-2025,"S C JOHNSON",0,1
1449178,26-10-2025,EDCIL,0,5
1449179,26-10-2025,"S C JOHNSON",0,1
1449183,24-10-2025,"Poshan Helpline-Hyd",0,21
1449184,25-10-2025,"Poshan Helpline-Hyd",0,21
1449185,25-10-2025,"SBI Card",0,65
1449186,26-10-2025,"SBI Card",0,63
1449187,25-10-2025,"Dish TV-Backend",0,17
1449189,26-10-2025,"Dish TV-Backend",0,14
1449191,25-10-2025,MOT,0,48
1449192,25-10-2025,NHA,0,1
1449193,26-10-2025,DIC,0,18
1449194,26-10-2025,MOT,0,26
1449195,26-10-2025,NHA,0,1
1449208,25-10-2025,APPLE,0,1
1449209,25-10-2025,"Dish TV-IB",0,7
1449210,25-10-2025,Qurex,0,6
1449211,25-10-2025,UNICEF,0,23
1449212,25-10-2025,Unknown,0,4
1449213,25-10-2025,VIDEOCON,0,2
1449214,26-10-2025,"Dish TV-IB",0,1
1449215,26-10-2025,Qurex,0,5
1449216,26-10-2025,VIDEOCON,0,2
1455507,25-10-2025,Adani,0,16
1455508,25-10-2025,"Arka Fincap",0,2
1455509,25-10-2025,"GoQii-Inbound	",0,4
1455510,25-10-2025,"HDFC PERSISTENCY",0,24
1455511,25-10-2025,"I-Pru Mumbai ",0,54
1455512,25-10-2025,"IDFC Cross Sale",0,149
1455513,25-10-2025,"IDFC Digi Sales",0,13
1455514,25-10-2025,Jio-Insure,0,15
1455515,25-10-2025,"L&T SME",0,7
1455516,25-10-2025,"L&T Services-Mumbai",0,30
1455517,25-10-2025,"Nayara Mumbai",0,14
1455518,25-10-2025,"Yes Bank",0,105
1455519,26-10-2025,Adani,0,16
1455520,26-10-2025,"I-Pru Mumbai ",0,53
1455521,26-10-2025,Jio-Insure,0,16
1455522,26-10-2025,"L&T SME",0,7
1455523,26-10-2025,"L&T Services-Mumbai",0,28
1455605,22-10-2025,VD2H-HYD,0,15
1455606,23-10-2025,VD2H-HYD,0,16
1455607,24-10-2025,VD2H-HYD,0,18
1455608,25-10-2025,VD2H-HYD,0,20
1455609,26-10-2025,VD2H-HYD,0,20
1455623,25-10-2025,"Bajaj Allianz-Noida",0,53
1455624,25-10-2025,"Bajaj Capital",0,20
1455625,26-10-2025,"Bajaj Allianz-Noida",0,53
1455626,26-10-2025,"Bajaj Capital",0,19
1455628,25-10-2025,DATIK,0,3
1455629,25-10-2025,IDFC-NOIDA,0,10
1455630,26-10-2025,DATIK,0,3
1455638,25-10-2025,"Namma yatri-Bengaluru",0,9
1455639,26-10-2025,"Namma yatri-Bengaluru",0,7
1455647,25-10-2025,"Namma yatri-Chennai",0,3
1455648,26-10-2025,"Namma yatri-Chennai",0,2
1455657,25-10-2025,"E Saras",0,2
1455658,25-10-2025,"Jindal Steel LTD",0,4
1455666,25-10-2025,"Amazon - HYD",0,2
1455667,23-10-2025,"DISH IB-HYD",0,21
1455668,24-10-2025,"DISH IB-HYD",0,18
1455669,25-10-2025,"DISH IB-HYD",0,21
1455670,26-10-2025,"DISH IB-HYD",0,20
1455672,25-10-2025,"Muthoot Finance",0,3
1455673,26-10-2025,Mpokket,0,175
1455674,26-10-2025,"Muthoot Finance",0,3
1475073,27-10-2025,"DISH TV-OB",0,1
1475074,27-10-2025,VD2H-OB,0,48
1475075,27-10-2025,BSES-NOIDA,0,23
1475076,27-10-2025,PSPCL,0,75
1475077,27-10-2025,Mpokket,0,167
1475078,27-10-2025,"Muthoot Finance",0,3
1475079,27-10-2025,"SBI Card",0,65
1475081,27-10-2025,"Dish TV-Backend",0,16
1475082,27-10-2025,MOT,0,51
1475083,27-10-2025,NHA,0,1
1475084,24-10-2025,SBI-Bengaluru,0,15
1475085,25-10-2025,SBI-Bengaluru,0,15
1475086,26-10-2025,SBI-Bengaluru,0,15
1475087,27-10-2025,SBI-Bengaluru,0,14
1475101,27-10-2025,"Bajaj Allianz-Noida",0,49
1475102,27-10-2025,"Bajaj Capital",0,21
1475103,27-10-2025,DATIK,0,3
1475104,27-10-2025,IDFC-NOIDA,0,10
1475112,27-10-2025,"Namma yatri-Bengaluru",0,9
1475120,27-10-2025,"Namma yatri-Chennai",0,3
1475129,27-10-2025,"E Saras",0,2
1475130,27-10-2025,"Jindal Steel LTD",0,4
1475131,27-10-2025,"S C JOHNSON",0,1
1475132,27-10-2025,Unknown,0,1
1475138,27-10-2025,"Amazon - HYD",0,2
1481390,27-10-2025,"MMT Flight",0,19
1481391,27-10-2025,APPLE,0,1
1481392,27-10-2025,"Dish TV-IB",0,1
1481393,27-10-2025,Qurex,0,5
1481394,27-10-2025,UNICEF,0,23
1481396,27-10-2025,VIDEOCON,0,3
1481397,27-10-2025,"DISH IB-HYD",0,21
1481398,27-10-2025,VD2H-HYD,0,18
1481469,27-10-2025,Adani,0,16
1481470,27-10-2025,"Arka Fincap",0,2
1481471,27-10-2025,"GoQii-Inbound	",0,4
