id,uploaded_at,user_id,process,file
3835,"2025-10-29 09:55:27.479393",2,"SBI Banglore","uploads/SBI Banglore/28_OCT.xlsx"
3836,"2025-10-29 09:58:18.973500",2,JVVNL,uploads/JVVNL/28_oct__JVVNL.xlsx
3837,"2025-10-29 10:00:49.714040",2,"Dish TV-Backend","uploads/Dish TV-Backend/28_oct___dish_tv_backend.xlsx"
3838,"2025-10-29 10:02:14.189866",2,"Dish Backend OB","uploads/Dish Backend OB/28_oct_dish_tv_ob.xlsx"
3839,"2025-10-29 10:04:23.522049",2,VD2H-HYD,uploads/VD2H-HYD/28_oct__APR_vd2h_ib_hyb.xlsx
3840,"2025-10-29 10:06:09.816018",2,"DISH IB-HYD","uploads/DISH IB-HYD/28__oct__apr_DISH_TV_HYB.xlsx"
3841,"2025-10-29 10:09:08.905927",2,"Muthoot Finance","uploads/Muthoot Finance/28_oct__APR_MUTHOOT_APR.xlsx"
3842,"2025-10-29 10:11:47.147958",2,PVVNL,uploads/PVVNL/28_OCT__APR_PVVNL.xlsx
3843,"2025-10-29 10:13:16.202730",2,BSES-Noida,uploads/BSES-Noida/28_OCT_SEP_BSES.xlsx
3844,"2025-10-29 10:14:44.892430",2,"D2H & Dish 25 - Server","uploads/D2H & Dish 25 - Server/28_oct__APR_DISH_TV_25.xlsx"
3845,"2025-10-29 10:17:29.544896",2,"D2H & Dish 44 - Server","uploads/D2H & Dish 44 - Server/28_oct_b_APR_DISH_TV_44.xlsx"
3846,"2025-10-29 10:19:39.031886",2,PSPCL,uploads/PSPCL/28_oct__APR__PSPCL.xlsx
3847,"2025-10-29 10:22:53.787203",2,"IDFC CROSS SALE","uploads/IDFC CROSS SALE/28_oct__APR_IDFC_CROSS_SALE.xlsx"
3848,"2025-10-29 10:24:50.893221",2,"IDFC DIGI SALE","uploads/IDFC DIGI SALE/28_OCT_IDFC_DIGITAL_SALE.xlsx"
3849,"2025-10-29 10:26:33.918765",2,"Nayara Mumbai","uploads/Nayara Mumbai/28_oct_apr_NAYARA_MUMBAI.xlsx"
3850,"2025-10-29 10:28:07.626626",2,"JIO INSURE","uploads/JIO INSURE/28_oct_APR_JIO_INSURANCE.xlsx"
3851,"2025-10-29 11:09:25.098056",2,"Dish TV-IB","uploads/Dish TV-IB/28_OCT__APR_DISH_TV_IB.xlsx"
3852,"2025-10-29 11:12:40.680962",2,"VD2H-IB Noida","uploads/VD2H-IB Noida/27_OCT__APR_VD2H_IB_NOIDA.xlsx"
3853,"2025-10-29 11:12:57.974709",2,"VD2H-IB Noida","uploads/VD2H-IB Noida/28_OCT__APR_VD2H_IB_NOIDA.xlsx"
3854,"2025-10-29 11:18:57.181373",2,Qurex,uploads/Qurex/28_OCT__APR_QUREX.xlsx
3855,"2025-10-29 11:31:26.534242",2,"Paytm Bank Noida","uploads/Paytm Bank Noida/25_oct__APR_PAYTM_BANK_NOIDA.xlsx"
3856,"2025-10-29 11:31:49.066543",2,"Paytm Bank Noida","uploads/Paytm Bank Noida/25_oct__APR_PAYTM_BANK_NOIDA_2LznnOk.xlsx"
3857,"2025-10-29 11:32:11.203720",2,"Paytm Bank Noida","uploads/Paytm Bank Noida/26_oct__APR_PAYTM_BANK_NOIDA.xlsx"
3858,"2025-10-29 11:32:33.036332",2,"Paytm Bank Noida","uploads/Paytm Bank Noida/27_oct__APR_PAYTM_BANK_NOIDA.xlsx"
3859,"2025-10-29 11:32:54.536105",2,"Paytm Bank Noida","uploads/Paytm Bank Noida/28_oct__APR_PAYTM_BANK_NOIDA.xlsx"
3860,"2025-10-29 11:36:32.358812",2,"VD2H IB-Chennai","uploads/VD2H IB-Chennai/28_OCT_APR_vd2h_id_chennie.xlsx"
3861,"2025-10-29 11:52:49.531138",2,"Dish IB-Chennai","uploads/Dish IB-Chennai/27_SEP_APR_APR_DISH_CHENNIE_3JHIMsW.xlsx"
3862,"2025-10-29 11:53:44.987813",2,"Dish IB-Chennai","uploads/Dish IB-Chennai/28_oct__APR_APR_DISH_CHENNIE.xlsx"
3863,"2025-10-29 11:57:46.229984",2,"CESC Jaipur","uploads/CESC Jaipur/27_OCT_apr_cesc_jaipur.xlsx"
3864,"2025-10-29 11:58:03.620631",2,"CESC Jaipur","uploads/CESC Jaipur/28_OCT_apr_cesc_jaipur.xlsx"
3865,"2025-10-29 12:01:29.179172",2,CESC,uploads/CESC/28_oct__APR_CESC.xlsx
3866,"2025-10-29 12:07:33.058192",2,RBI,uploads/RBI/27_oct__apr_RBI.xlsx
3867,"2025-10-29 12:08:51.524507",2,RBI,uploads/RBI/28_oct__apr_RBI.xlsx
3868,"2025-10-29 12:09:57.733501",2,"Paytm Bank Mysore","uploads/Paytm Bank Mysore/28_oct__apr_PAYTM_BANK.xlsx"
3869,"2025-10-29 12:12:46.490325",2,TPDDL,uploads/TPDDL/27_oct_APR_TATA_POWER.xlsx
3870,"2025-10-29 12:13:01.176878",2,TPDDL,uploads/TPDDL/28_oct_APR_TATA_POWER.xlsx
3871,"2025-10-29 12:17:47.368601",2,"SBI Card","uploads/SBI Card/27_oct__APR_SBI_CARD.xlsx"
3872,"2025-10-29 12:18:12.540505",2,"SBI Card","uploads/SBI Card/28_oct__APR_SBI_CARD.xlsx"
3873,"2025-10-29 12:24:39.990268",2,"Go Noise IB","uploads/Go Noise IB/27_OCT_GO_NOISE_IB.xlsx"
3874,"2025-10-29 12:24:52.581164",2,"Go Noise IB","uploads/Go Noise IB/28_OCT_GO_NOISE_IB.xlsx"
3875,"2025-10-29 12:32:40.371939",2,"Go Noise OB","uploads/Go Noise OB/27_OCT_APR_GO_NIOSE_OUTBOND.xlsx"
3876,"2025-10-29 12:33:00.790818",2,"Go Noise OB","uploads/Go Noise OB/28_OCT_APR_GO_NIOSE_OUTBOND.xlsx"
3877,"2025-10-30 04:29:57.387681",2,"Namma Yatri","uploads/Namma Yatri/Namma__Yatri_JhIi1ma.xlsx"
3878,"2025-10-30 04:31:42.465394",2,"Namma Yatri","uploads/Namma Yatri/Namma__Yatri_i2OvVWt.xlsx"
3879,"2025-10-30 04:45:16.065757",2,"S C JOHNSON","uploads/S C JOHNSON/29_APR_S_C.xlsx"
3880,"2025-10-30 04:49:20.388970",2,"Go Noise IB","uploads/Go Noise IB/29_OCT_GO_NOISE_IB.xlsx"
3881,"2025-10-30 04:51:07.709826",2,"Go Noise OB","uploads/Go Noise OB/29_OCT_APR_GO_NIOSE_OUTBOND.xlsx"
3882,"2025-10-30 04:53:51.974486",2,"ZET Inbound","uploads/ZET Inbound/29__OCT__apr_ZET_INBOND.xlsx"
3883,"2025-10-30 04:56:15.416048",2,"ZET Inbound Partner","uploads/ZET Inbound Partner/29_OCT__ZET_INBOND_PARTNER.xlsx"
3884,"2025-10-30 05:00:07.298903",2,"ZET Outbound","uploads/ZET Outbound/29_oct__APR_ZET_OUTBOND.xlsx"
3885,"2025-10-30 05:06:25.359585",2,"Aakash Institute","uploads/Aakash Institute/29_oct__APR_AKASH_INSTITUTE.xlsx"
3886,"2025-10-30 05:11:03.308719",2,"Bajaj Capital","uploads/Bajaj Capital/29_oct__APR_BAJAJ_CAPITAL.xlsx"
3887,"2025-10-30 05:22:17.270080",2,MOT,uploads/MOT/mot_6_se_23_29_OCT_apr_MOT.xlsx
3888,"2025-10-30 05:23:52.323142",2,"MMT Flight & Filler","uploads/MMT Flight & Filler/APR_Upload_MMT_Filler__Flight_Day_shift_BpLtefc.xlsx"
3889,"2025-10-30 05:24:24.877238",2,MOT,uploads/MOT/mot_21_se_8_29_oct__apr_MOT.xlsx
3890,"2025-10-30 05:27:12.588326",2,"SBI Card","uploads/SBI Card/29_oct__APR_SBI_CARD.xlsx"
3891,"2025-10-30 05:35:20.883486",2,Unicef,uploads/Unicef/29_oct__APR_UNICEF.xlsx
3892,"2025-10-30 05:42:40.528402",2,"Poshan Helpline","uploads/Poshan Helpline/29_oct__APR_POSHAN_HELPLINE.xlsx"
3893,"2025-10-30 05:47:21.688650",2,"Mpokket Collection Breakcode","uploads/Mpokket Collection Breakcode/29_OCT__APR_MPOKKET_COLLECTION_BARCODE.xlsx"
3894,"2025-10-30 05:48:56.939129",2,"Mpokket Collection APR","uploads/Mpokket Collection APR/29_oct_APR_MPOKKET_COLLECTION_APR.xlsx"
3895,"2025-10-30 05:51:51.625054",2,"Mpokket Onboarding SE","uploads/Mpokket Onboarding SE/29_OCT__APR_MPOKKET_ONBORDING_SE.xlsx"
3896,"2025-10-30 05:52:23.394507",2,"Mpokket Onboarding ST","uploads/Mpokket Onboarding ST/29_OCT__MPOKKET_STUDENT_ONBORDING.xlsx"
3897,"2025-10-30 05:52:23.458423",2,"Mpokket Onboarding ST","uploads/Mpokket Onboarding ST/29_OCT__MPOKKET_STUDENT_ONBORDING_ZNB0Y6y.xlsx"
3898,"2025-10-30 05:54:10.671671",2,EDCIL,uploads/EDCIL/29_OCT__APR_EDCIL.xlsx
3899,"2025-10-30 05:56:07.583213",2,"SBI Banglore","uploads/SBI Banglore/29_OCT.xlsx"
3900,"2025-10-30 10:58:59.145008",2,"IDFC CROSS SALE","uploads/IDFC CROSS SALE/29_oct__APR_IDFC_CROSS_SALE.xlsx"
3901,"2025-10-30 11:02:44.964024",2,"IDFC DIGI SALE","uploads/IDFC DIGI SALE/29_OCT_IDFC_DIGITAL_SALE.xlsx"
3902,"2025-10-30 11:16:35.297524",2,"Nayara Mumbai","uploads/Nayara Mumbai/29_oct_apr_NAYARA_MUMBAI.xlsx"
3903,"2025-10-30 11:18:22.736139",2,"JIO INSURE","uploads/JIO INSURE/29_oct_APR_JIO_INSURANCE.xlsx"
3904,"2025-10-30 11:20:47.474792",2,"HDFC Persistency","uploads/HDFC Persistency/oct_28_APR.xlsx"
3905,"2025-10-30 11:21:01.361622",2,"HDFC Persistency","uploads/HDFC Persistency/oct_29_APR.xlsx"
3906,"2025-10-30 11:23:37.842166",2,"YES BANK","uploads/YES BANK/28_oct__APR_YES_BANK.xlsx"
3907,"2025-10-30 11:23:54.582304",2,"YES BANK","uploads/YES BANK/29_oct__APR_YES_BANK.xlsx"
3908,"2025-10-30 11:26:41.186746",2,"I-PRU Mumbai APR","uploads/I-PRU Mumbai APR/27_oct__APR_I_PRU_APR.xlsx"
3909,"2025-10-30 11:27:03.539939",2,"I-PRU Mumbai APR","uploads/I-PRU Mumbai APR/28_oct__APR_I_PRU_APR.xlsx"
3910,"2025-10-30 11:27:23.313229",2,"I-PRU Mumbai APR","uploads/I-PRU Mumbai APR/29_oct__APR_I_PRU_APR.xlsx"
3911,"2025-10-30 11:29:23.007476",2,"Dish TV-Backend","uploads/Dish TV-Backend/29_oct___dish_tv_backend.xlsx"
3912,"2025-10-30 11:31:07.680914",2,"Dish Backend OB","uploads/Dish Backend OB/29_oct_dish_tv_ob.xlsx"
3913,"2025-10-30 11:33:03.261910",2,PVVNL,uploads/PVVNL/29_OCT__APR_PVVNL.xlsx
3914,"2025-10-30 11:34:51.344640",2,BSES-Noida,uploads/BSES-Noida/29_OCT_SEP_BSES.xlsx
3915,"2025-10-30 11:36:46.550006",2,"D2H & Dish 25 - Server","uploads/D2H & Dish 25 - Server/29_oct__APR_DISH_TV_25.xlsx"
3916,"2025-10-30 11:39:23.333028",2,"D2H & Dish 44 - Server","uploads/D2H & Dish 44 - Server/29_oct_b_APR_DISH_TV_44.xlsx"
3917,"2025-10-30 11:41:24.159835",2,PSPCL,uploads/PSPCL/29_oct__APR__PSPCL.xlsx
3918,"2025-10-30 11:41:24.259134",2,PSPCL,uploads/PSPCL/29_oct__APR__PSPCL_YN6GdTd.xlsx
3919,"2025-10-30 11:43:57.706690",2,"Muthoot Finance","uploads/Muthoot Finance/29_oct__APR_MUTHOOT_APR.xlsx"
3920,"2025-10-30 11:46:05.556296",2,CESC,uploads/CESC/29_oct__APR_CESC.xlsx
3921,"2025-10-30 11:49:27.792758",2,"CESC Jaipur","uploads/CESC Jaipur/29_OCT_apr_cesc_jaipur.xlsx"
3922,"2025-10-30 11:51:09.898802",2,Qurex,uploads/Qurex/29_OCT__APR_QUREX.xlsx
3923,"2025-10-30 11:53:43.565847",2,JVVNL,uploads/JVVNL/29_oct__JVVNL.xlsx
3924,"2025-10-30 11:55:55.242308",2,"Dish TV-IB","uploads/Dish TV-IB/29_OCT__APR_DISH_TV_IB.xlsx"
3925,"2025-10-30 11:58:23.885507",2,"VD2H-IB Noida","uploads/VD2H-IB Noida/29_OCT__APR_VD2H_IB_NOIDA.xlsx"
3926,"2025-10-30 12:01:51.125157",2,"Paytm Bank Noida","uploads/Paytm Bank Noida/29_oct__APR_PAYTM_BANK_NOIDA.xlsx"
3927,"2025-10-30 12:03:44.577409",2,RBI,uploads/RBI/29_oct__apr_RBI.xlsx
3928,"2025-10-30 12:06:58.014453",2,TPDDL,uploads/TPDDL/29_oct_APR_TATA_POWER.xlsx
3929,"2025-10-30 12:09:17.764483",2,"Paytm Bank Mysore","uploads/Paytm Bank Mysore/29_oct__apr_PAYTM_BANK.xlsx"
3930,"2025-10-30 12:17:05.234618",2,"Max Life-SDPL","uploads/Max Life-SDPL/29_OCT__APR_MAX_LIFE_SDPL.xlsx"
3931,"2025-10-30 12:24:04.566136",2,"Dish IB-Chennai","uploads/Dish IB-Chennai/29_oct__APR_APR_DISH_CHENNIE.xlsx"
3932,"2025-10-30 12:26:02.382100",2,"VD2H IB-Chennai","uploads/VD2H IB-Chennai/29_OCT_APR_vd2h_id_chennie.xlsx"
3933,"2025-10-30 12:26:02.456379",2,"VD2H IB-Chennai","uploads/VD2H IB-Chennai/29_OCT_APR_vd2h_id_chennie_P9Y044W.xlsx"
3934,"2025-10-31 04:53:05.364684",2,"S C JOHNSON","uploads/S C JOHNSON/30_APR_S_C.xlsx"
3935,"2025-10-31 04:53:05.482849",2,"S C JOHNSON","uploads/S C JOHNSON/30_APR_S_C_m9lgslC.xlsx"
3936,"2025-10-31 04:53:05.578206",2,"S C JOHNSON","uploads/S C JOHNSON/30_APR_S_C_MHf3Kxa.xlsx"
3937,"2025-10-31 04:58:01.948656",2,"Go Noise IB","uploads/Go Noise IB/30_OCT_GO_NOISE_IB.xlsx"
3938,"2025-10-31 05:00:29.385272",2,"Go Noise OB","uploads/Go Noise OB/30_OCT_APR_GO_NIOSE_OUTBOND.xlsx"
3939,"2025-10-31 05:04:30.638527",2,"ZET Inbound","uploads/ZET Inbound/30__OCT__apr_ZET_INBOND.xlsx"
3940,"2025-10-31 05:10:51.449017",2,"ZET Inbound Partner","uploads/ZET Inbound Partner/30__OCT__apr_ZET_INBOND.xlsx"
3941,"2025-10-31 05:13:50.493441",2,"ZET Outbound","uploads/ZET Outbound/30_oct__APR_ZET_OUTBOND.xlsx"
3942,"2025-10-31 05:22:47.549408",2,"Bajaj Capital","uploads/Bajaj Capital/30_oct__APR_BAJAJ_CAPITAL.xlsx"
3943,"2025-10-31 05:26:14.788197",2,"Aakash Institute","uploads/Aakash Institute/30_oct__APR_AKASH_INSTITUTE.xlsx"
3944,"2025-10-31 05:36:03.827752",2,MOT,uploads/MOT/mot_6_se_23_30_OCT_apr_MOT.xlsx
3945,"2025-10-31 05:36:03.927914",2,MOT,uploads/MOT/mot_6_se_23_30_OCT_apr_MOT_rhmmKVc.xlsx
3946,"2025-10-31 05:36:03.999260",2,MOT,uploads/MOT/mot_6_se_23_30_OCT_apr_MOT_fjl4vD6.xlsx
3947,"2025-10-31 05:38:45.565131",2,MOT,uploads/MOT/mot_21_se_8_30_oct__apr_MOT.xlsx
3948,"2025-10-31 05:42:32.053408",2,"SBI Card","uploads/SBI Card/30_oct__APR_SBI_CARD.xlsx"
3949,"2025-10-31 05:46:18.949622",2,Unicef,uploads/Unicef/30_oct__APR_UNICEF.xlsx
3950,"2025-10-31 05:49:01.435997",2,"Poshan Helpline","uploads/Poshan Helpline/30_oct__APR_POSHAN_HELPLINE.xlsx"
3951,"2025-10-31 05:53:35.769750",2,"Max Life-SDPL","uploads/Max Life-SDPL/30_OCT__APR_MAX_LIFE_SDPL.xlsx"
3952,"2025-10-31 05:59:16.408351",2,"Mpokket Collection Breakcode","uploads/Mpokket Collection Breakcode/30_OCT__APR_MPOKKET_COLLECTION_BARCODE.xlsx"
3953,"2025-10-31 06:02:30.238978",2,"Mpokket Onboarding ST","uploads/Mpokket Onboarding ST/30_OCT__MPOKKET_STUDENT_ONBORDING.xlsx"
3954,"2025-10-31 06:05:13.939086",2,"Mpokket Onboarding SE","uploads/Mpokket Onboarding SE/30_OCT__APR_MPOKKET_ONBORDING_SE.xlsx"
3955,"2025-10-31 06:07:01.947841",2,"Mpokket Collection APR","uploads/Mpokket Collection APR/30_oct_APR_MPOKKET_COLLECTION_APR.xlsx"
3956,"2025-10-31 06:20:41.106911",2,"MMT Flight & Filler","uploads/MMT Flight & Filler/APR_Upload_MMT_Filler__Flight_Day_shift_Ai7zcFm.xlsx"
3957,"2025-10-31 10:01:47.287891",2,"I-PRU Mumbai Break","uploads/I-PRU Mumbai Break/14_oct__APR_I_PRU_MUMBAI_BREAK.xlsx"
3958,"2025-10-31 10:02:13.058873",2,"I-PRU Mumbai Break","uploads/I-PRU Mumbai Break/15_oct__APR_I_PRU_MUMBAI_BREAK.xlsx"
3959,"2025-10-31 10:02:44.323885",2,"I-PRU Mumbai Break","uploads/I-PRU Mumbai Break/16_oct__APR_I_PRU_MUMBAI_BREAK.xlsx"
3960,"2025-10-31 10:02:56.327483",2,"I-PRU Mumbai Break","uploads/I-PRU Mumbai Break/17_oct__APR_I_PRU_MUMBAI_BREAK.xlsx"
3961,"2025-10-31 10:03:13.199087",2,"I-PRU Mumbai Break","uploads/I-PRU Mumbai Break/18_oct__APR_I_PRU_MUMBAI_BREAK.xlsx"
3962,"2025-10-31 10:03:27.348812",2,"I-PRU Mumbai Break","uploads/I-PRU Mumbai Break/18_oct__APR_I_PRU_MUMBAI_BREAK_rxtXAmc.xlsx"
3963,"2025-10-31 10:03:55.645043",2,"I-PRU Mumbai Break","uploads/I-PRU Mumbai Break/19_oct__APR_I_PRU_MUMBAI_BREAK.xlsx"
3964,"2025-10-31 10:04:33.235728",2,"I-PRU Mumbai Break","uploads/I-PRU Mumbai Break/20_oct__APR_I_PRU_MUMBAI_BREAK.xlsx"
3965,"2025-10-31 10:04:53.157240",2,"I-PRU Mumbai Break","uploads/I-PRU Mumbai Break/22_oct__APR_I_PRU_MUMBAI_BREAK.xlsx"
3966,"2025-10-31 10:05:08.843398",2,"I-PRU Mumbai Break","uploads/I-PRU Mumbai Break/23_oct__APR_I_PRU_MUMBAI_BREAK.xlsx"
3967,"2025-10-31 10:05:25.264738",2,"I-PRU Mumbai Break","uploads/I-PRU Mumbai Break/24_oct__APR_I_PRU_MUMBAI_BREAK.xlsx"
3968,"2025-10-31 10:05:42.540970",2,"I-PRU Mumbai Break","uploads/I-PRU Mumbai Break/25_oct__APR_I_PRU_MUMBAI_BREAK.xlsx"
3969,"2025-10-31 10:06:03.110913",2,"I-PRU Mumbai Break","uploads/I-PRU Mumbai Break/26_oct__APR_I_PRU_MUMBAI_BREAK.xlsx"
3970,"2025-10-31 10:06:22.983716",2,"I-PRU Mumbai Break","uploads/I-PRU Mumbai Break/28_oct__APR_I_PRU_MUMBAI_BREAK.xlsx"
3971,"2025-10-31 10:06:44.932301",2,"I-PRU Mumbai Break","uploads/I-PRU Mumbai Break/29_oct__APR_I_PRU_MUMBAI_BREAK.xlsx"
3972,"2025-10-31 10:10:59.097262",2,"SBI Banglore","uploads/SBI Banglore/30_OCT.xlsx"
3973,"2025-10-31 10:17:34.637370",2,"VD2H IB-Chennai","uploads/VD2H IB-Chennai/30_OCT_APR_vd2h_id_chennie.xlsx"
3974,"2025-10-31 10:55:29.871125",2,EDCIL,uploads/EDCIL/30_OCT__APR_EDCIL.xlsx
3975,"2025-10-31 10:57:35.265408",2,"Dish IB-Chennai","uploads/Dish IB-Chennai/30_oct__APR_APR_DISH_CHENNIE.xlsx"
3976,"2025-10-31 11:02:24.525176",2,"Dish TV-Backend","uploads/Dish TV-Backend/30_oct___dish_tv_backend.xlsx"
3977,"2025-10-31 11:03:59.487686",2,"Dish Backend OB","uploads/Dish Backend OB/30_oct_dish_tv_ob.xlsx"
3978,"2025-10-31 11:06:39.197277",2,"DISH IB-HYD","uploads/DISH IB-HYD/29__oct__apr_DISH_TV_HYB.xlsx"
3979,"2025-10-31 11:06:58.904679",2,"DISH IB-HYD","uploads/DISH IB-HYD/30__oct__apr_DISH_TV_HYB.xlsx"
3980,"2025-10-31 11:09:32.762901",2,VD2H-HYD,uploads/VD2H-HYD/29_oct__APR_vd2h_ib_hyb.xlsx
3981,"2025-10-31 11:09:51.556771",2,VD2H-HYD,uploads/VD2H-HYD/30_oct__APR_vd2h_ib_hyb.xlsx
3982,"2025-10-31 11:13:07.438289",2,JVVNL,uploads/JVVNL/30_oct__JVVNL.xlsx
3983,"2025-10-31 11:15:36.066590",2,"CESC Jaipur","uploads/CESC Jaipur/30_OCT_apr_cesc_jaipur.xlsx"
3984,"2025-10-31 11:17:33.598094",2,"Muthoot Finance","uploads/Muthoot Finance/30_oct__APR_MUTHOOT_APR.xlsx"
3985,"2025-10-31 11:20:05.169283",2,PVVNL,uploads/PVVNL/30_OCT__APR_PVVNL.xlsx
3986,"2025-10-31 11:21:22.146048",2,BSES-Noida,uploads/BSES-Noida/30_OCT_SEP_BSES.xlsx
3987,"2025-10-31 11:23:06.669511",2,"D2H & Dish 25 - Server","uploads/D2H & Dish 25 - Server/30_oct__APR_DISH_TV_25.xlsx"
3988,"2025-10-31 11:24:45.723664",2,"D2H & Dish 44 - Server","uploads/D2H & Dish 44 - Server/30_oct_b_APR_DISH_TV_44.xlsx"
3989,"2025-10-31 11:24:45.973822",2,"D2H & Dish 44 - Server","uploads/D2H & Dish 44 - Server/30_oct_b_APR_DISH_TV_44_12v7PPn.xlsx"
3990,"2025-10-31 11:26:29.531091",2,PSPCL,uploads/PSPCL/30_oct__APR__PSPCL.xlsx
3991,"2025-10-31 11:26:30.382510",2,PSPCL,uploads/PSPCL/30_oct__APR__PSPCL_NpBpcdA.xlsx
3992,"2025-10-31 11:30:32.027236",2,"Paytm Bank Noida","uploads/Paytm Bank Noida/30_oct__APR_PAYTM_BANK_NOIDA.xlsx"
3993,"2025-10-31 11:33:44.119071",2,"IDFC CROSS SALE","uploads/IDFC CROSS SALE/30_oct__APR_IDFC_CROSS_SALE.xlsx"
3994,"2025-10-31 11:35:18.569745",2,"IDFC DIGI SALE","uploads/IDFC DIGI SALE/30_OCT_IDFC_DIGITAL_SALE.xlsx"
3995,"2025-10-31 11:36:51.194995",2,"Nayara Mumbai","uploads/Nayara Mumbai/30_oct_apr_NAYARA_MUMBAI.xlsx"
3996,"2025-10-31 11:38:38.449255",2,"JIO INSURE","uploads/JIO INSURE/30_oct_APR_JIO_INSURANCE.xlsx"
3997,"2025-10-31 11:39:59.524590",2,"HDFC Persistency","uploads/HDFC Persistency/oct_30_APR.xlsx"
3998,"2025-10-31 11:42:18.908301",2,"YES BANK","uploads/YES BANK/30_oct__APR_YES_BANK.xlsx"
3999,"2025-10-31 11:43:53.977420",2,"I-PRU Mumbai APR","uploads/I-PRU Mumbai APR/30_oct__APR_I_PRU_APR.xlsx"
4000,"2025-10-31 11:50:27.585297",2,"Namma Yatri","uploads/Namma Yatri/Namma__Yatri_fcQJ8us.xlsx"
4001,"2025-10-31 12:02:04.349841",2,"Dish TV-IB","uploads/Dish TV-IB/30_OCT__APR_DISH_TV_IB.xlsx"
4002,"2025-10-31 12:04:25.598515",2,"VD2H-IB Noida","uploads/VD2H-IB Noida/30_OCT__APR_VD2H_IB_NOIDA.xlsx"
4003,"2025-10-31 12:05:52.243468",2,Qurex,uploads/Qurex/30_OCT__APR_QUREX.xlsx
4004,"2025-10-31 12:08:36.836857",2,CESC,uploads/CESC/30_oct__APR_CESC.xlsx
4005,"2025-10-31 12:10:52.941156",2,"Bajaj Allianz-Noida","uploads/Bajaj Allianz-Noida/30_oct.xlsx"
4006,"2025-10-31 12:14:16.765138",2,"Paytm Bank Mysore","uploads/Paytm Bank Mysore/30_oct__apr_PAYTM_BANK.xlsx"
4007,"2025-10-31 12:16:41.231667",2,RBI,uploads/RBI/30_oct__apr_RBI.xlsx
4008,"2025-10-31 12:19:50.235873",2,TPDDL,uploads/TPDDL/30_oct_APR_TATA_POWER.xlsx
4009,"2025-10-31 12:29:26.516137",2,GS-1,uploads/GS-1/27_oct__APR_GS-1.xlsx
4010,"2025-10-31 12:29:41.834534",2,GS-1,uploads/GS-1/28_oct__APR_GS-1.xlsx
4011,"2025-10-31 12:29:51.598311",2,GS-1,uploads/GS-1/29_oct__APR_GS-1.xlsx
4012,"2025-10-31 12:30:02.663979",2,GS-1,uploads/GS-1/30_oct__APR_GS-1.xlsx
4013,"2025-11-01 04:28:09.857763",2,"S C JOHNSON","uploads/S C JOHNSON/31_APR_S_C.xlsx"
4014,"2025-11-01 04:32:54.403990",2,"Go Noise IB","uploads/Go Noise IB/31_OCT_GO_NOISE_IB.xlsx"
4015,"2025-11-01 04:34:45.022833",2,"Go Noise OB","uploads/Go Noise OB/31_OCT_APR_GO_NIOSE_OUTBOND.xlsx"
4016,"2025-11-01 04:37:13.421040",2,"ZET Inbound","uploads/ZET Inbound/31__OCT__apr_ZET_INBOND.xlsx"
4017,"2025-11-01 04:38:42.738317",2,"ZET Inbound Partner","uploads/ZET Inbound Partner/31_OCT__ZET_INBOND_PARTNER.xlsx"
4018,"2025-11-01 04:41:12.972984",2,"ZET Outbound","uploads/ZET Outbound/31_oct__APR_ZET_OUTBOND.xlsx"
4019,"2025-11-01 04:43:07.874998",2,"Aakash Institute","uploads/Aakash Institute/31_oct__APR_AKASH_INSTITUTE.xlsx"
4020,"2025-11-01 04:46:54.974547",2,"Bajaj Capital","uploads/Bajaj Capital/31_oct__APR_BAJAJ_CAPITAL.xlsx"
4021,"2025-11-01 04:52:19.489084",2,MOT,uploads/MOT/mot_6_se_23_31_OCT_apr_MOT.xlsx
4022,"2025-11-01 04:54:24.518777",2,MOT,uploads/MOT/mot_21_se_8_31_oct__apr_MOT.xlsx
4023,"2025-11-01 04:57:17.815340",2,"SBI Card","uploads/SBI Card/31_oct__APR_SBI_CARD.xlsx"
4024,"2025-11-01 05:01:37.515516",2,Unicef,uploads/Unicef/31_oct__APR_UNICEF.xlsx
4025,"2025-11-01 05:04:06.541522",2,"Poshan Helpline","uploads/Poshan Helpline/31_oct__APR_POSHAN_HELPLINE.xlsx"
4026,"2025-11-01 05:24:47.770801",2,"MMT Flight & Filler","uploads/MMT Flight & Filler/APR_Upload_MMT_Filler__Flight_Day_shift_mN1sPqL.xlsx"
4027,"2025-11-01 07:44:09.003884",2,"Mpokket Onboarding ST","uploads/Mpokket Onboarding ST/31_OCT__MPOKKET_STUDENT_ONBORDING.xlsx"
4028,"2025-11-01 07:46:28.204584",2,"Mpokket Onboarding SE","uploads/Mpokket Onboarding SE/31_OCT__APR_MPOKKET_ONBORDING_SE.xlsx"
4029,"2025-11-01 07:48:44.602454",2,"Mpokket Collection Breakcode","uploads/Mpokket Collection Breakcode/31_OCT__APR_MPOKKET_COLLECTION_BARCODE.xlsx"
4030,"2025-11-01 07:53:41.218147",2,"Mpokket Collection APR","uploads/Mpokket Collection APR/31_oct_APR_MPOKKET_COLLECTION_APR.xlsx"
4031,"2025-11-01 07:56:28.729045",2,EDCIL,uploads/EDCIL/31_OCT__APR_EDCIL.xlsx
4032,"2025-11-01 08:04:23.868078",2,"Max Life-SDPL","uploads/Max Life-SDPL/31_OCT__APR_MAX_LIFE_SDPL.xlsx"
